norm_time,CharacterStatus,ECG,HR,RR,Marker
33.17259008,TouchBody,-0.151,,,
33.180290048,TouchBody,-0.146,,,
33.187990016,TouchBody,-0.119,,,
33.19568,TouchBody,-0.111,,,
33.203379968,TouchBody,-0.109,,,
33.211080192,TouchBody,-0.099,,,
33.21878016,TouchBody,-0.094,,,
33.226480128,TouchBody,-0.087,,,
33.234180096,TouchBody,-0.059,,,
33.241880064,TouchBody,-0.044,,,
33.249570048,TouchBody,-0.047,,,
33.257270016,TouchBody,-0.042,,,
33.264969984,TouchBody,-0.019,,,
33.272670208,TouchBody,0.0,,,
33.280370176,TouchBody,0.004,,,
33.288070144,TouchBody,0.007,,,
33.295770112,TouchBody,0.009,,,
33.303460096,TouchBody,0.014,,,
33.311160064,TouchBody,0.024,,,
33.318860032,TouchBody,0.027,,,
33.32656,TouchBody,0.024,,,
33.334259968,TouchBody,0.024,,,
33.341960192,TouchBody,0.032,,,
33.34966016,TouchBody,0.032,,,
33.357360128,TouchBody,0.039,,,
33.365050112,TouchBody,0.054,,,
33.37275008,TouchBody,0.059,,,
33.380450048,TouchBody,0.067,,,
33.388150016,TouchBody,0.069,,,
33.395849984,TouchBody,0.052,,,
33.403550208,TouchBody,0.052,,,
33.411250176,TouchBody,0.072,,,
33.41894016,TouchBody,0.077,,,
33.426640128,TouchBody,0.072,,,
33.434340096,TouchBody,0.072,,,
33.442040064,TouchBody,0.082,,,
33.449740032,TouchBody,0.089,,,
33.45744,TouchBody,0.057,,,
33.465139968,TouchBody,0.017,,,
33.472829952,TouchBody,0.203,,,
33.480530176,TouchBody,0.805,,,
33.488230144,TouchBody,1.486,,,
33.495930112,TouchBody,1.536,,,
33.50363008,TouchBody,0.678,,,
33.511330048,TouchBody,-0.131,,,
33.519030016,TouchBody,-0.042,,,
33.52672,TouchBody,0.144,,,
33.534419968,TouchBody,-0.049,,,
33.542120192,TouchBody,-0.079,,,
33.54982016,TouchBody,0.027,,,
33.557520128,TouchBody,0.002,,,
33.565220096,TouchBody,-0.022,,,
33.572920064,TouchBody,0.002,,,
33.580620032,TouchBody,0.0,,,
33.588310016,TouchBody,0.004,,,
33.596009984,TouchBody,0.014,,,
33.603709952,TouchBody,0.019,,,
33.611410176,TouchBody,0.047,,,
33.619110144,TouchBody,0.062,,,
33.626810112,TouchBody,0.067,,,
33.63451008,TouchBody,0.094,,,
33.642200064,TouchBody,0.121,,,
33.649900032,TouchBody,0.144,,,
33.6576,TouchBody,0.154,,,
33.665299968,TouchBody,0.131,,,
33.673000192,TouchBody,0.106,,,
33.68070016,TouchBody,0.106,,,
33.688400128,TouchBody,0.114,,,
33.696090112,TouchBody,0.106,,,
33.70379008,TouchBody,0.079,,,
33.711490048,TouchBody,0.044,,,
33.719190016,TouchBody,0.012,,,
33.726889984,TouchBody,-0.022,,,
33.734589952,TouchBody,-0.059,,,
33.742290176,TouchBody,-0.091,,,
33.74998016,TouchBody,-0.111,,,
33.757680128,TouchBody,-0.121,,,
33.765380096,TouchBody,-0.111,,,
33.773080064,TouchBody,-0.099,,,
33.780780032,TouchBody,-0.096,,,
33.788470016,TouchBody,-0.091,,,
33.796169984,TouchBody,-0.074,,,
33.803870208,TouchBody,-0.064,,,
33.811570176,TouchBody,-0.052,,,
33.819270144,TouchBody,-0.039,,,
33.826970112,TouchBody,-0.039,,,
33.834660096,TouchBody,-0.032,,,
33.842360064,TouchBody,-0.024,,,
33.850060032,TouchBody,-0.027,,,
33.85776,TouchBody,-0.017,,,
33.865459968,TouchBody,0.002,,,
33.873160192,TouchBody,0.012,,,
33.880850176,TouchBody,0.014,,,
33.888550144,TouchBody,0.009,,,
33.896250112,TouchBody,0.012,,,
33.90395008,TouchBody,0.032,,,
33.911650048,TouchBody,0.034,,,
33.919350016,TouchBody,0.032,,,
33.92704,TouchBody,0.042,,,
33.934739968,TouchBody,0.049,,,
33.942440192,TouchBody,0.054,,,
33.95014016,TouchBody,0.059,,,
33.957840128,TouchBody,0.064,,,
33.965530112,TouchBody,0.079,,,
33.97323008,TouchBody,0.091,,,
33.980930048,TouchBody,0.077,,,
33.988630016,TouchBody,0.057,,,
33.996329984,TouchBody,0.062,,,
34.004029952,TouchBody,0.084,,,
34.011720192,TouchBody,0.087,,,
34.01942016,TouchBody,0.084,,,
34.027120128,TouchBody,0.087,,,
34.034820096,TouchBody,0.077,,,
34.042520064,TouchBody,0.064,,,
34.050220032,TouchBody,0.052,,,
34.057910016,TouchBody,0.181,,,
34.065609984,TouchBody,0.696,,,
34.073310208,TouchBody,1.384,,,
34.081010176,TouchBody,1.561,,,
34.088710144,TouchBody,0.793,,,
34.096410112,TouchBody,-0.096,,,
34.104100096,TouchBody,-0.091,,,
34.111800064,TouchBody,0.139,,,
34.119500032,TouchBody,-0.039,,,
34.1272,TouchBody,-0.111,,,
34.134899968,TouchBody,0.004,,,
34.142600192,TouchBody,-0.004,,,
34.150290176,TouchBody,-0.039,,,
34.157990144,TouchBody,0.0,,,
34.165690112,TouchBody,0.0,,,
34.17339008,TouchBody,-0.039,,,
34.181090048,TouchBody,-0.039,,,
34.188780032,TouchBody,-0.009,,,
34.19648,TouchBody,0.007,,,
34.204179968,TouchBody,0.032,,,
34.211880192,TouchBody,0.062,,,
34.21958016,TouchBody,0.079,,,
34.227280128,TouchBody,0.089,,,
34.234970112,TouchBody,0.114,,,
34.24267008,TouchBody,0.139,,,
34.250370048,TouchBody,0.159,,,
34.258070016,TouchBody,0.174,,,
34.265769984,TouchBody,0.154,,,
34.273469952,TouchBody,0.119,,,
34.281160192,TouchBody,0.121,103.0,573.0,
34.28886016,TouchBody,0.136,,579.0,
34.296560128,TouchBody,0.106,,,
34.304260096,TouchBody,0.042,,,
34.311960064,TouchBody,-0.012,,,
34.319660032,TouchBody,-0.049,,,
34.32736,TouchBody,-0.069,,,
34.335059968,TouchBody,-0.089,,,
34.342760192,TouchBody,-0.126,,,
34.350450176,TouchBody,-0.121,,,
34.358150144,TouchBody,-0.091,,,
34.365850112,TouchBody,-0.089,,,
34.37355008,TouchBody,-0.074,,,
34.381250048,TouchBody,-0.044,,,
34.388950016,TouchBody,-0.034,,,
34.396649984,TouchBody,-0.027,,,
34.404349952,TouchBody,-0.022,,,
34.412050176,TouchBody,-0.002,,,
34.419750144,TouchBody,0.019,,,
34.427440128,TouchBody,0.019,,,
34.435140096,TouchBody,0.024,,,
34.442840064,TouchBody,0.037,,,
34.450540032,TouchBody,0.032,,,
34.45824,TouchBody,0.032,,,
34.465939968,TouchBody,0.042,,,
34.473640192,TouchBody,0.042,,,
34.48134016,TouchBody,0.034,,,
34.489040128,TouchBody,0.039,,,
34.496730112,TouchBody,0.052,,,
34.50443008,TouchBody,0.052,,,
34.512130048,TouchBody,0.054,,,
34.519830016,TouchBody,0.077,,,
34.527529984,TouchBody,0.089,,,
34.535229952,TouchBody,0.082,,,
34.542930176,TouchBody,0.067,,,
34.550630144,TouchBody,0.064,,,
34.558330112,TouchBody,0.079,,,
34.56603008,TouchBody,0.077,,,
34.573720064,TouchBody,0.067,,,
34.581420032,TouchBody,0.062,,,
34.58912,TouchBody,0.054,,,
34.596819968,TouchBody,0.064,,,
34.604520192,TouchBody,0.082,,,
34.61222016,TouchBody,0.084,,,
34.619920128,TouchBody,0.082,,,
34.627620096,TouchBody,0.082,,,
34.635320064,TouchBody,0.047,,,
34.643020032,TouchBody,0.091,,,
34.650710016,TouchBody,0.492,,,
34.658409984,TouchBody,1.19,,,
34.666109952,TouchBody,1.611,,,
34.673810176,TouchBody,1.113,,,
34.681510144,TouchBody,0.082,,,
34.689210112,TouchBody,-0.233,,,
34.69691008,TouchBody,0.067,,,
34.704610048,TouchBody,0.037,,,
34.712310016,TouchBody,-0.116,,,
34.72,TouchBody,-0.054,,,
34.727699968,TouchBody,-0.024,,,
34.735400192,TouchBody,-0.062,,,
34.74310016,TouchBody,-0.034,,,
34.750800128,TouchBody,-0.009,,,
34.758500096,TouchBody,-0.034,,,
34.766200064,TouchBody,-0.027,,,
34.773900032,TouchBody,0.017,,,
34.7816,TouchBody,0.037,,,
34.789299968,TouchBody,0.034,,,
34.796989952,TouchBody,0.057,,,
34.804690176,TouchBody,0.077,,,
34.812390144,TouchBody,0.074,,,
34.820090112,TouchBody,0.082,,,
34.82779008,TouchBody,0.109,,,
34.835490048,TouchBody,0.126,,,
34.843190016,TouchBody,0.131,103.0,581.0,
34.850889984,TouchBody,0.141,,,
34.858579968,TouchBody,0.136,,,
34.866280192,TouchBody,0.114,,,
34.87398016,TouchBody,0.104,,,
34.881680128,TouchBody,0.096,,,
34.889380096,TouchBody,0.057,,,
34.89707008,TouchBody,-0.002,,,
34.904770048,TouchBody,-0.044,,,
34.912470016,TouchBody,-0.064,,,
34.920169984,TouchBody,-0.079,,,
34.927859968,TouchBody,-0.091,,,
34.935560192,TouchBody,-0.087,,,
34.94326016,TouchBody,-0.077,,,
34.950960128,TouchBody,-0.072,,,
34.958660096,TouchBody,-0.064,,,
34.96635008,TouchBody,-0.042,,,
34.974050048,TouchBody,-0.017,,,
34.981750016,TouchBody,-0.004,,,
34.989449984,TouchBody,0.007,,,
34.997139968,TouchBody,0.019,,,
35.004840192,TouchBody,0.022,,,
35.01254016,TouchBody,0.034,,,
35.020240128,TouchBody,0.057,,,
35.027940096,TouchBody,0.064,,,
35.03563008,TouchBody,0.059,,,
35.043330048,TouchBody,0.052,,,
35.051030016,TouchBody,0.044,,,
35.058729984,TouchBody,0.039,,,
35.066419968,TouchBody,0.047,,,
35.074120192,TouchBody,0.049,,,
35.08182016,TouchBody,0.059,,,
35.089520128,TouchBody,0.072,,,
35.097220096,TouchBody,0.067,,,
35.10491008,TouchBody,0.067,,,
35.112610048,TouchBody,0.082,,,
35.120310016,TouchBody,0.091,,,
35.128009984,TouchBody,0.089,,,
35.135699968,TouchBody,0.094,,,
35.143400192,TouchBody,0.106,,,
35.15110016,TouchBody,0.114,,,
35.158800128,TouchBody,0.109,,,
35.166500096,TouchBody,0.101,,,
35.17419008,TouchBody,0.096,,,
35.181890048,TouchBody,0.094,,,
35.189590016,TouchBody,0.074,,,
35.197289984,TouchBody,0.062,,,
35.204979968,TouchBody,0.084,,,
35.212680192,TouchBody,0.087,,,
35.22038016,TouchBody,0.039,,,
35.228080128,TouchBody,0.104,,,
35.235780096,TouchBody,0.527,,,
35.24347008,TouchBody,1.22,,,
35.251170048,TouchBody,1.598,,,
35.258870016,TouchBody,1.049,,,
35.266569984,TouchBody,0.069,,,
35.274259968,TouchBody,-0.129,,,
35.281960192,TouchBody,0.144,,,
35.28966016,TouchBody,0.034,,,
35.297360128,TouchBody,-0.099,,,
35.305060096,TouchBody,-0.004,,,
35.31275008,TouchBody,-0.002,,,
35.320450048,TouchBody,-0.062,,,
35.328150016,TouchBody,-0.032,,,
35.335849984,TouchBody,-0.012,,,
35.343539968,TouchBody,-0.022,,,
35.351240192,TouchBody,0.004,,,
35.35894016,TouchBody,0.042,,,
35.366640128,TouchBody,0.047,,,
35.374340096,TouchBody,0.052,,,
35.38203008,TouchBody,0.074,,,
35.389730048,TouchBody,0.091,,,
35.397430016,TouchBody,0.104,,,
35.405129984,TouchBody,0.134,,,
35.412830208,TouchBody,0.151,,,
35.420520192,TouchBody,0.144,,,
35.42822016,TouchBody,0.144,,,
35.435920128,TouchBody,0.161,,,
35.443620096,TouchBody,0.166,,,
35.451320064,TouchBody,0.151,,,
35.459020032,TouchBody,0.124,,,
35.466710016,TouchBody,0.096,,,
35.474409984,TouchBody,0.074,,,
35.482109952,TouchBody,0.034,,,
35.489810176,TouchBody,-0.032,,,
35.497510144,TouchBody,-0.079,,,
35.505210112,TouchBody,-0.077,,,
35.51291008,TouchBody,-0.084,,,
35.520600064,TouchBody,-0.104,,,
35.528300032,TouchBody,-0.094,,,
35.536,TouchBody,-0.069,,,
35.543699968,TouchBody,-0.067,,,
35.551400192,TouchBody,-0.069,,,
35.55910016,TouchBody,-0.057,,,
35.566790144,TouchBody,-0.044,,,
35.574490112,TouchBody,-0.032,,,
35.58219008,TouchBody,-0.017,,,
35.589890048,TouchBody,-0.002,,,
35.597590016,TouchBody,0.002,,,
35.605289984,TouchBody,0.002,,,
35.612989952,TouchBody,0.012,,,
35.620680192,TouchBody,0.027,,,
35.62838016,TouchBody,0.022,,,
35.636080128,TouchBody,0.022,,,
35.643780096,TouchBody,0.029,,,
35.651480064,TouchBody,0.024,,,
35.659180032,TouchBody,0.024,,,
35.666870016,LeftHandToBody,0.034,,,
35.674569984,LeftHandToBody,0.037,,,
35.682270208,LeftHandToBody,0.037,,,
35.689970176,LeftHandToBody,0.022,,,
35.697670144,LeftHandToBody,0.0,,,
35.705370112,LeftHandToBody,0.0,,,
35.71307008,LeftHandToBody,0.009,,,
35.720760064,LeftHandToBody,0.024,,,
35.728460032,LeftHandToBody,0.054,,,
35.73616,LeftHandToBody,0.044,,,
35.743859968,LeftHandToBody,0.014,,,
35.751560192,LeftHandToBody,0.032,,,
35.75926016,LeftHandToBody,0.054,,,
35.766960128,LeftHandToBody,0.042,,,
35.774650112,LeftHandToBody,0.039,,,
35.78235008,LeftHandToBody,0.054,,,
35.790050048,LeftHandToBody,0.049,,,
35.797750016,LeftHandToBody,0.022,,,
35.805449984,LeftHandToBody,-0.014,,,
35.813150208,LeftHandToBody,0.094,,,
35.820840192,LeftHandToBody,0.594,,,
35.82854016,LeftHandToBody,1.295,,,
35.836240128,LeftHandToBody,1.536,,,
35.843940096,LeftHandToBody,0.83,,,
35.851640064,LeftHandToBody,-0.096,,,
35.859340032,LeftHandToBody,-0.139,,,
35.86704,LeftHandToBody,0.121,,,
35.874729984,LeftHandToBody,-0.042,,,
35.882429952,LeftHandToBody,-0.146,,,
35.890130176,LeftHandToBody,-0.042,,,
35.897830144,LeftHandToBody,-0.044,,,
35.905530112,LeftHandToBody,-0.087,,,
35.91323008,LeftHandToBody,-0.059,,,
35.920920064,LeftHandToBody,-0.034,,,
35.928620032,LeftHandToBody,-0.034,,,
35.93632,LeftHandToBody,-0.017,,,
35.944019968,LeftHandToBody,0.004,,,
35.951720192,LeftHandToBody,0.014,,,
35.95942016,LeftHandToBody,0.037,,,
35.967120128,LeftHandToBody,0.064,103.0,586.0,
35.974810112,LeftHandToBody,0.074,,588.0,
35.98251008,LeftHandToBody,0.091,,,
35.990210048,LeftHandToBody,0.121,,,
35.997910016,LeftHandToBody,0.136,,,
36.005609984,LeftHandToBody,0.149,,,
36.013309952,LeftHandToBody,0.156,,,
36.021000192,LeftHandToBody,0.146,,,
36.02870016,LeftHandToBody,0.144,,,
36.036400128,LeftHandToBody,0.124,,,
36.044100096,LeftHandToBody,0.077,,,
36.051800064,LeftHandToBody,0.039,,,
36.059500032,LeftHandToBody,0.004,,,
36.067190016,LeftHandToBody,-0.042,,,
36.074889984,LeftHandToBody,-0.077,,,
36.082590208,LeftHandToBody,-0.101,,,
36.090290176,LeftHandToBody,-0.121,,,
36.097990144,LeftHandToBody,-0.124,,,
36.105690112,LeftHandToBody,-0.116,,,
36.113380096,LeftHandToBody,-0.111,,,
36.121080064,LeftHandToBody,-0.104,,,
36.128780032,LeftHandToBody,-0.087,,,
36.13648,LeftHandToBody,-0.067,,,
36.144179968,LeftHandToBody,-0.054,,,
36.151880192,LeftHandToBody,-0.044,,,
36.159570176,LeftHandToBody,-0.034,,,
36.167270144,LeftHandToBody,-0.019,,,
36.174970112,LeftHandToBody,0.002,,,
36.18267008,LeftHandToBody,0.012,,,
36.190370048,LeftHandToBody,-0.002,,,
36.198070016,LeftHandToBody,-0.019,,,
36.20576,LeftHandToBody,-0.009,,,
36.213459968,LeftHandToBody,-0.002,,,
36.221160192,LeftHandToBody,-0.009,,,
36.22886016,LeftHandToBody,-0.007,,,
36.236560128,LeftHandToBody,0.009,,,
36.244260096,LeftHandToBody,0.017,,,
36.25195008,LeftHandToBody,0.014,,,
36.259650048,LeftHandToBody,0.022,,,
36.267350016,LeftHandToBody,0.024,,,
36.275049984,LeftHandToBody,0.032,,,
36.282749952,LeftHandToBody,0.034,,,
36.290450176,LeftHandToBody,0.017,,,
36.29814016,LeftHandToBody,0.002,,,
36.305840128,LeftHandToBody,0.027,,,
36.313540096,LeftHandToBody,0.054,,,
36.321240064,LeftHandToBody,0.049,,,
36.328940032,LeftHandToBody,0.042,,,
36.33664,LeftHandToBody,0.039,,,
36.344329984,LeftHandToBody,0.034,,,
36.352030208,LeftHandToBody,0.052,,,
36.359730176,LeftHandToBody,0.072,,,
36.367430144,LeftHandToBody,0.069,,,
36.375130112,LeftHandToBody,0.064,,,
36.38283008,LeftHandToBody,0.037,,,
36.390520064,LeftHandToBody,0.019,,,
36.398220032,LeftHandToBody,0.293,,,
36.40592,LeftHandToBody,0.962,,,
36.413619968,LeftHandToBody,1.536,,,
36.421320192,LeftHandToBody,1.325,,,
36.42902016,LeftHandToBody,0.358,,,
36.436710144,LeftHandToBody,-0.216,,,
36.444410112,LeftHandToBody,0.024,,,
36.45211008,LeftHandToBody,0.104,,,
36.459810048,LeftHandToBody,-0.101,,,
36.467510016,LeftHandToBody,-0.072,,,
36.475209984,LeftHandToBody,-0.004,,,
36.482899968,LeftHandToBody,-0.067,,,
36.490600192,LeftHandToBody,-0.072,,,
36.49830016,LeftHandToBody,-0.022,,,
36.506000128,LeftHandToBody,-0.019,,,
36.513700096,LeftHandToBody,-0.014,,,
36.521400064,LeftHandToBody,0.022,,,
36.529090048,LeftHandToBody,0.029,,,
36.536790016,LeftHandToBody,0.004,,,
36.544489984,LeftHandToBody,0.022,,,
36.552189952,LeftHandToBody,0.069,,,
36.559890176,LeftHandToBody,0.094,,,
36.567590144,LeftHandToBody,0.106,,,
36.575290112,LeftHandToBody,0.119,,,
36.582980096,LeftHandToBody,0.139,,,
36.590680064,LeftHandToBody,0.164,,,
36.598380032,LeftHandToBody,0.171,,,
36.60608,LeftHandToBody,0.159,,,
36.613779968,LeftHandToBody,0.129,,,
36.621480192,LeftHandToBody,0.104,,,
36.62918016,LeftHandToBody,0.087,,,
36.636880128,LeftHandToBody,0.059,,,
36.644570112,LeftHandToBody,0.017,,,
36.65227008,LeftHandToBody,-0.024,,,
36.659970048,LeftHandToBody,-0.057,,,
36.667670016,LeftHandToBody,-0.082,,,
36.675369984,LeftHandToBody,-0.094,,,
36.683069952,LeftHandToBody,-0.096,,,
36.690770176,LeftHandToBody,-0.101,,,
36.69846016,LeftHandToBody,-0.116,,,
36.706160128,LeftHandToBody,-0.109,,,
36.713860096,LeftHandToBody,-0.089,,,
36.721560064,LeftHandToBody,-0.079,,,
36.729260032,LeftHandToBody,-0.064,,,
36.73696,LeftHandToBody,-0.037,,,
36.744659968,LeftHandToBody,-0.019,,,
36.752350208,LeftHandToBody,-0.017,,,
36.760050176,LeftHandToBody,-0.014,,,
36.767750144,LeftHandToBody,0.0,,,
36.775450112,LeftHandToBody,0.002,,,
36.78315008,LeftHandToBody,-0.012,,,
36.790850048,LeftHandToBody,-0.009,,,
36.798550016,LeftHandToBody,0.004,,,
36.80624,LeftHandToBody,0.009,,,
36.813939968,LeftHandToBody,0.017,,,
36.821640192,LeftHandToBody,0.027,,,
36.82934016,LeftHandToBody,0.027,,,
36.837040128,LeftHandToBody,0.037,,,
36.844740096,LeftHandToBody,0.044,,,
36.852440064,LeftHandToBody,0.042,,,
36.860130048,LeftHandToBody,0.052,,,
36.867830016,LeftHandToBody,0.064,,,
36.875529984,LeftHandToBody,0.057,,,
36.883230208,LeftHandToBody,0.064,,,
36.890930176,LeftHandToBody,0.084,,,
36.898630144,LeftHandToBody,0.074,,,
36.906330112,LeftHandToBody,0.059,,,
36.91403008,LeftHandToBody,0.069,,,
36.921720064,LeftHandToBody,0.079,,,
36.929420032,LeftHandToBody,0.077,,,
36.93712,LeftHandToBody,0.082,,,
36.944819968,LeftHandToBody,0.089,,,
36.952520192,LeftHandToBody,0.099,,,
36.96022016,LeftHandToBody,0.079,,,
36.967920128,LeftHandToBody,0.027,,,
36.975610112,LeftHandToBody,0.156,,,
36.98331008,LeftHandToBody,0.693,,,
36.991010048,LeftHandToBody,1.362,,,
36.998710016,LeftHandToBody,1.514,,,
37.006409984,LeftHandToBody,0.793,,,
37.014110208,LeftHandToBody,-0.059,,,
37.021810176,LeftHandToBody,-0.087,,,
37.02950016,LeftHandToBody,0.121,,,
37.037200128,LeftHandToBody,-0.044,,,
37.044900096,LeftHandToBody,-0.116,,,
37.052600064,LeftHandToBody,-0.012,,,
37.060300032,LeftHandToBody,-0.024,,,
37.068,LeftHandToBody,-0.062,,,
37.075699968,LeftHandToBody,-0.032,,,
37.083389952,LeftHandToBody,-0.012,,,
37.091090176,LeftHandToBody,-0.002,103.0,585.0,
37.098790144,LeftHandToBody,0.022,,584.0,
37.106490112,LeftHandToBody,0.034,,,
37.11419008,LeftHandToBody,0.039,,,
37.121890048,LeftHandToBody,0.064,,,
37.129580032,LeftHandToBody,0.082,,,
37.13728,LeftHandToBody,0.082,,,
37.144979968,LeftHandToBody,0.089,,,
37.152680192,LeftHandToBody,0.121,,,
37.16038016,LeftHandToBody,0.156,,,
37.168080128,LeftHandToBody,0.161,,,
37.175770112,LeftHandToBody,0.151,,,
37.18347008,LeftHandToBody,0.151,,,
37.191170048,LeftHandToBody,0.154,,,
37.198870016,LeftHandToBody,0.126,,,
37.206569984,LeftHandToBody,0.087,,,
37.214269952,LeftHandToBody,0.057,,,
37.221960192,LeftHandToBody,0.022,,,
37.22966016,LeftHandToBody,-0.022,,,
37.237360128,LeftHandToBody,-0.057,,,
37.245060096,LeftHandToBody,-0.084,,,
37.252760064,LeftHandToBody,-0.099,,,
37.260460032,LeftHandToBody,-0.101,,,
37.268150016,LeftHandToBody,-0.116,,,
37.275849984,LeftHandToBody,-0.126,,,
37.283550208,LeftHandToBody,-0.101,,,
37.291250176,LeftHandToBody,-0.074,,,
37.298950144,LeftHandToBody,-0.062,,,
37.306650112,LeftHandToBody,-0.052,,,
37.314340096,LeftHandToBody,-0.042,,,
37.322040064,LeftHandToBody,-0.022,,,
37.329740032,LeftHandToBody,0.002,,,
37.33744,LeftHandToBody,0.004,,,
37.345139968,LeftHandToBody,-0.002,,,
37.352829952,LeftHandToBody,0.009,,,
37.360530176,LeftHandToBody,0.022,,,
37.368230144,LeftHandToBody,0.027,,,
37.375930112,LeftHandToBody,0.034,,,
37.38363008,LeftHandToBody,0.039,,,
37.391330048,LeftHandToBody,0.039,,,
37.399020032,LeftHandToBody,0.044,,,
37.40672,LeftHandToBody,0.049,,,
37.414419968,LeftHandToBody,0.052,,,
37.422120192,LeftHandToBody,0.049,,,
37.42982016,LeftHandToBody,0.064,,,
37.437520128,LeftHandToBody,0.077,,,
37.445210112,LeftHandToBody,0.074,,,
37.45291008,LeftHandToBody,0.064,,,
37.460610048,LeftHandToBody,0.062,,,
37.468310016,LeftHandToBody,0.079,,,
37.476009984,LeftHandToBody,0.104,,,
37.483709952,LeftHandToBody,0.094,,,
37.491400192,LeftHandToBody,0.074,,,
37.49910016,LeftHandToBody,0.079,,,
37.506800128,LeftHandToBody,0.087,,,
37.514500096,LeftHandToBody,0.077,,,
37.522200064,LeftHandToBody,0.069,,,
37.529890048,LeftHandToBody,0.079,,,
37.537590016,LeftHandToBody,0.084,,,
37.545289984,LeftHandToBody,0.057,,,
37.552990208,LeftHandToBody,0.019,,,
37.560690176,LeftHandToBody,0.211,,,
37.568390144,LeftHandToBody,0.817,,,
37.576080128,LeftHandToBody,1.456,,,
37.583780096,LeftHandToBody,1.419,,,
37.591480064,LeftHandToBody,0.546,,,
37.599180032,LeftHandToBody,-0.156,,,
37.60688,LeftHandToBody,-0.007,,,
37.614579968,LeftHandToBody,0.151,,,
37.622269952,LeftHandToBody,-0.047,,,
37.629970176,LeftHandToBody,-0.069,,,
37.637670144,LeftHandToBody,0.014,,,
37.645370112,LeftHandToBody,-0.017,,,
37.65307008,LeftHandToBody,-0.037,,,
37.660770048,LeftHandToBody,-0.007,,,
37.668460032,LeftHandToBody,0.004,,,
37.67616,LeftHandToBody,0.012,,,
37.683859968,LeftHandToBody,0.029,,,
37.691560192,LeftHandToBody,0.037,,,
37.69926016,LeftHandToBody,0.029,,,
37.706960128,LeftHandToBody,0.024,,,
37.714660096,LeftHandToBody,0.037,,,
37.72235008,LeftHandToBody,0.064,,,
37.730050048,LeftHandToBody,0.082,,,
37.737750016,LeftHandToBody,0.094,,,
37.745449984,LeftHandToBody,0.116,,,
37.753149952,LeftHandToBody,0.139,,,
37.760850176,LeftHandToBody,0.136,,,
37.768550144,LeftHandToBody,0.109,,,
37.776240128,LeftHandToBody,0.101,,,
37.783940096,LeftHandToBody,0.106,,,
37.791640064,LeftHandToBody,0.094,,,
37.799340032,LeftHandToBody,0.057,,,
37.80704,LeftHandToBody,0.014,,,
37.814739968,LeftHandToBody,-0.024,,,
37.822440192,LeftHandToBody,-0.059,,,
37.830130176,LeftHandToBody,-0.082,,,
37.837830144,LeftHandToBody,-0.096,,,
37.845530112,LeftHandToBody,-0.096,,,
37.85323008,LeftHandToBody,-0.082,,,
37.860930048,LeftHandToBody,-0.074,,,
37.868630016,LeftHandToBody,-0.077,,,
37.876329984,LeftHandToBody,-0.069,,,
37.884019968,LeftHandToBody,-0.042,,,
37.891720192,LeftHandToBody,-0.017,,,
37.89942016,LeftHandToBody,-0.009,,,
37.907120128,LeftHandToBody,-0.007,,,
37.914820096,LeftHandToBody,-0.004,,,
37.922520064,LeftHandToBody,0.007,,,
37.930210048,LeftHandToBody,0.024,,,
37.937910016,LeftHandToBody,0.032,,,
37.945609984,LeftHandToBody,0.037,,,
37.953310208,LeftHandToBody,0.042,,,
37.961010176,LeftHandToBody,0.042,,,
37.968710144,LeftHandToBody,0.044,,,
37.976410112,LeftHandToBody,0.049,,,
37.984100096,LeftHandToBody,0.049,,,
37.991800064,LeftHandToBody,0.057,,,
37.999500032,LeftHandToBody,0.062,,,
38.0072,LeftHandToBody,0.042,,,
38.014899968,LeftHandToBody,0.027,,,
38.022600192,LeftHandToBody,0.044,,,
38.03030016,LeftHandToBody,0.067,,,
38.037990144,LeftHandToBody,0.067,,,
38.045690112,LeftHandToBody,0.052,,,
38.05339008,LeftHandToBody,0.052,,,
38.061090048,LeftHandToBody,0.077,,,
38.068790016,LeftHandToBody,0.084,,,
38.076489984,LeftHandToBody,0.069,,,
38.084190208,LeftHandToBody,0.069,,,
38.091880192,LeftHandToBody,0.077,,,
38.09958016,LeftHandToBody,0.069,,,
38.107280128,LeftHandToBody,0.069,,,
38.114980096,LeftHandToBody,0.084,,,
38.122680064,LeftHandToBody,0.089,,,
38.130380032,LeftHandToBody,0.072,,,
38.13808,LeftHandToBody,0.034,,,
38.145769984,LeftHandToBody,0.154,,,
38.153469952,LeftHandToBody,0.673,,,
38.161170176,LeftHandToBody,1.347,,,
38.168870144,LeftHandToBody,1.476,,,
38.176570112,LeftHandToBody,0.713,,,
38.18427008,LeftHandToBody,-0.104,,,
38.191970048,LeftHandToBody,-0.067,,,
38.199660032,LeftHandToBody,0.156,,,
38.20736,LeftHandToBody,-0.014,,,
38.215059968,LeftHandToBody,-0.096,103.0,581.0,
38.222760192,LeftHandToBody,-0.034,,,
38.23046016,LeftHandToBody,-0.057,,,
38.238160128,LeftHandToBody,-0.079,,,
38.245860096,LeftHandToBody,-0.052,,,
38.25355008,LeftHandToBody,-0.047,,,
38.261250048,LeftHandToBody,-0.047,,,
38.268950016,LeftHandToBody,-0.014,,,
38.276649984,LeftHandToBody,0.012,,,
38.284349952,LeftHandToBody,0.014,,,
38.292050176,LeftHandToBody,0.014,,,
38.299750144,LeftHandToBody,0.029,,,
38.307440128,LeftHandToBody,0.064,,,
38.315140096,LeftHandToBody,0.094,,,
